Season;Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;FullTimeResult;AverageHomeWinOdd;AverageDrawWinOdd;AverageAwayWinOdd;AvgOver2_5;AvgUnder2_5;Div
2010;18/03/2011;216;Portimonense;224;Guimaraes;2;1;H;3.3;3.1;2.25;2.27;1.6;94;
2010;19/03/2011;0;Sp Lisbon;0;Leiria;0;0;D;1.55;3.6;7;2.06;1.73;94;
2010;20/03/2011;214;Maritimo;807;Olhanense;4;0;H;2;3.25;3.8;2.36;1.53;94;
2010;20/03/2011;0;Naval;0;Beira Mar;2;2;D;2.25;3.1;3.3;2.37;1.52;94;
2010;20/03/2011;0;Porto;239;Academica;3;1;H;1.14;7.5;16;1.64;2.09;94;
2010;20/03/2011;0;Setubal;225;Nacional;2;1;H;2.75;3.1;2.6;2.42;1.51;94;
2010;21/03/2011;234;Pacos Ferreira;211;Benfica;1;5;A;6;3.5;1.62;1.9;1.88;94;
2010;21/03/2011;0;Sp Braga;226;Rio Ave;1;0;H;1.6;3.5;6.25;2.1;1.7;94;
2010;27/03/2011;807;Olhanense;0;Sp Braga;0;2;A;3.25;3.2;2.1;2.33;1.55;94;
2010;01/04/2011;0;Leiria;214;Maritimo;1;3;A;2.7;3;2.75;2.4;1.51;94;
2010;02/04/2011;239;Academica;216;Portimonense;1;0;H;2;3.2;4;2.26;1.57;94;
2010;02/04/2011;0;Beira Mar;0;Sp Braga;1;2;A;3.6;3.2;2.1;2.27;1.57;94;
2010;03/04/2011;211;Benfica;0;Porto;1;2;A;2.4;3.25;2.9;2.08;1.71;94;
2010;03/04/2011;224;Guimaraes;0;Sp Lisbon;1;1;D;3.1;3.2;2.3;2.19;1.61;94;
2010;03/04/2011;807;Olhanense;0;Naval;1;3;A;2.1;3.25;3.5;2.32;1.55;94;
2010;03/04/2011;226;Rio Ave;0;Setubal;2;0;H;1.95;3.25;4;2.38;1.52;94;
2010;04/04/2011;225;Nacional;234;Pacos Ferreira;1;0;H;2.25;3.1;3.4;2.11;1.66;94;
2010;08/04/2011;214;Maritimo;225;Nacional;1;1;D;2;3.3;3.8;2.26;1.58;94;
2010;09/04/2011;0;Sp Lisbon;239;Academica;2;0;H;1.5;4;7;2.09;1.68;94;
2010;10/04/2011;0;Beira Mar;807;Olhanense;1;0;H;2.2;3.1;3.5;2.34;1.53;94;
2010;10/04/2011;0;Naval;211;Benfica;2;1;H;4.5;3.5;1.8;1.84;1.93;94;
2010;10/04/2011;234;Pacos Ferreira;226;Rio Ave;1;6;A;2.4;3.1;3.1;2.28;1.56;94;
2010;10/04/2011;216;Portimonense;0;Porto;2;3;A;6;4.33;1.5;1.84;1.93;94;
2010;10/04/2011;0;Setubal;0;Leiria;4;1;H;2.3;3;3.4;2.42;1.5;94;
2010;11/04/2011;0;Sp Braga;224;Guimaraes;3;1;H;1.75;3.4;5;2.18;1.62;94;
2010;15/04/2011;239;Academica;0;Setubal;1;1;D;2.1;3;3.8;2.23;1.6;94;
2010;16/04/2011;224;Guimaraes;214;Maritimo;2;0;H;2.3;3.1;3.25;2.28;1.56;94;
2010;16/04/2011;807;Olhanense;234;Pacos Ferreira;0;0;D;2.4;3.1;3.1;2.26;1.57;94;
2010;17/04/2011;211;Benfica;0;Beira Mar;2;1;H;1.36;4.5;9;1.67;2.13;94;
2010;17/04/2011;0;Leiria;216;Portimonense;0;1;A;2.2;3;3.6;2.3;1.55;94;
2010;17/04/2011;0;Porto;0;Sp Lisbon;3;2;H;1.6;3.6;6;1.82;1.94;94;
2010;17/04/2011;226;Rio Ave;0;Naval;1;0;H;2;3.2;4;2.23;1.59;94;
2010;18/04/2011;225;Nacional;0;Sp Braga;1;1;D;3.1;3.1;2.38;2.27;1.56;94;
2010;29/04/2011;234;Pacos Ferreira;224;Guimaraes;2;1;H;2.5;3.1;2.9;2.33;1.53;94;
2010;30/04/2011;0;Sp Lisbon;216;Portimonense;2;1;H;1.36;4.75;8;1.91;1.84;94;
2010;01/05/2011;0;Beira Mar;226;Rio Ave;1;1;D;2.7;2.9;2.5;2.35;1.53;94;
2010;01/05/2011;214;Maritimo;239;Academica;1;0;H;1.91;3.25;4.25;2.23;1.59;94;
2010;01/05/2011;0;Naval;225;Nacional;1;2;A;2.2;3.1;3.4;2.25;1.58;94;
2010;01/05/2011;807;Olhanense;211;Benfica;1;1;D;5.25;3.4;1.73;1.88;1.87;94;
2010;01/05/2011;0;Setubal;0;Porto;0;4;A;5.5;3.5;1.67;1.73;2.03;94;
2010;01/05/2011;0;Sp Braga;0;Leiria;0;0;D;1.4;4;6.5;1.98;1.78;94;
2010;08/05/2011;239;Academica;0;Sp Braga;0;0;D;3.8;3.3;2;2.13;1.65;94;
2010;08/05/2011;224;Guimaraes;0;Beira Mar;1;0;H;1.85;3.3;4.5;2.14;1.64;94;
2010;08/05/2011;0;Leiria;0;Naval;1;0;H;2.7;3.25;2.6;2.18;1.61;94;
2010;08/05/2011;225;Nacional;807;Olhanense;0;1;A;1.57;3.75;6;2.11;1.66;94;
2010;08/05/2011;216;Portimonense;214;Maritimo;1;0;H;2.7;3.25;2.6;2.1;1.67;94;
2010;08/05/2011;0;Porto;234;Pacos Ferreira;3;3;D;1.22;6;12;1.55;2.33;94;
2010;08/05/2011;226;Rio Ave;211;Benfica;1;2;A;3.8;3.3;2;1.94;1.83;94;
2010;08/05/2011;0;Sp Lisbon;0;Setubal;0;1;A;1.4;4.33;8;1.82;1.95;94;
2010;14/05/2011;0;Beira Mar;225;Nacional;0;2;A;3.25;3.1;2.3;2.17;1.61;94;
2010;14/05/2011;211;Benfica;0;Leiria;3;3;D;1.29;5;12;1.58;2.21;94;
2010;14/05/2011;214;Maritimo;0;Porto;0;2;A;5.25;3.6;1.67;1.67;2.05;94;
2010;14/05/2011;0;Naval;224;Guimaraes;0;3;A;4.2;3.25;1.91;2.08;1.69;94;
2010;14/05/2011;807;Olhanense;226;Rio Ave;2;2;D;3;3.25;2.38;2.17;1.61;94;
2010;14/05/2011;234;Pacos Ferreira;239;Academica;5;1;H;1.7;3.4;5.25;1.99;1.77;94;
2010;14/05/2011;0;Setubal;216;Portimonense;3;1;H;1.91;3.25;4.33;2.04;1.71;94;
2010;14/05/2011;0;Sp Braga;0;Sp Lisbon;0;1;A;2.5;3.1;2.88;2.17;1.61;94;
2011;12/08/2011;762;Gil Vicente;211;Benfica;2;2;D;9;4.2;1.4;1.85;1.91;94;
2011;13/08/2011;226;Rio Ave;0;Sp Braga;0;0;D;3.25;3.1;2.3;2.3;1.55;94;
2011;13/08/2011;0;Sp Lisbon;807;Olhanense;1;1;D;1.4;4.33;8.5;2.02;1.75;94;
2011;14/08/2011;0;Feirense ;225;Nacional;0;0;D;2.8;3.1;2.6;2.39;1.51;94;
2011;14/08/2011;224;Guimaraes;0;Porto;0;1;A;7;4;1.5;1.85;1.9;94;
2011;14/08/2011;214;Maritimo;0;Beira Mar;0;0;D;1.91;3.2;4.33;2.46;1.49;94;
2011;14/08/2011;0;Setubal;234;Pacos Ferreira;2;1;H;2.5;3.1;2.9;2.17;1.62;94;
2011;15/08/2011;0;Leiria;239;Academica;1;2;A;2.5;3.2;2.8;2.27;1.56;94;
