Season;Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;FullTimeResult;AverageHomeWinOdd;AverageDrawWinOdd;AverageAwayWinOdd;AvgOver2_5;AvgUnder2_5;Div
2010;09/01/2011;719;Tenerife;722;Albacete;0;1;A;1.83;3.25;4;2.15;1.64;141;
2010;09/01/2011;0;Xerez;0;Vallecano;0;1;A;2.3;3.1;2.9;1.95;1.81;141;
2010;14/01/2011;547;Girona;717;Numancia;2;0;H;2.7;3;2.75;2.23;1.6;141;
2010;15/01/2011;722;Albacete;714;Gimnastic;0;1;A;2.1;3.1;3.75;2.23;1.59;141;
2010;15/01/2011;0;Betis;711;Alcorcon;3;0;H;1.36;4.33;9;1.77;2.01;141;
2010;15/01/2011;0;Celta;0;Xerez;1;1;D;1.75;3.4;5;2.09;1.67;141;
2010;15/01/2011;534;Las Palmas;713;Cordoba;0;1;A;1.83;3.4;4.33;2.13;1.67;141;
2010;15/01/2011;720;Valladolid;726;Huesca;2;0;H;1.8;3.2;4.2;2.11;1.65;141;
2010;15/01/2011;728;Vallecano;5262;Cartagena;3;1;H;2.05;3.2;3.75;2.09;1.67;141;
2010;16/01/2011;797;Elche;715;Granada;0;0;D;2.1;3.2;3.6;2.19;1.6;141;
2010;16/01/2011;4907;Ponferradina;719;Tenerife;1;1;D;2.63;3;2.8;2.19;1.61;141;
2010;16/01/2011;0;Recreativo;0;Villarreal B;2;0;H;1.83;3.4;4.33;2.23;1.59;141;
2010;16/01/2011;0;Salamanca;712;Barcelona B;2;3;A;2.5;3.1;2.9;2.11;1.68;141;
2010;21/01/2011;0;Xerez;797;Elche;0;0;D;2;3.25;3.75;2.15;1.65;141;
2010;22/01/2011;711;Alcorcon;720;Valladolid;1;0;H;2.7;3;2.7;2.14;1.62;141;
2010;22/01/2011;712;Barcelona B;0;Vallecano;1;2;A;2.4;3;3.1;2;1.75;141;
2010;22/01/2011;5262;Cartagena;0;Celta;0;4;A;2.6;3;2.8;2.12;1.63;141;
2010;22/01/2011;715;Granada;0;Recreativo;2;1;H;2.1;3.2;3.5;2.16;1.61;141;
2010;22/01/2011;726;Huesca;722;Albacete;1;0;H;2;3.1;3.9;2.35;1.51;141;
2010;22/01/2011;9595;Villarreal B;0;Betis;1;0;H;3.6;3.1;2.1;1.96;1.8;141;
2010;23/01/2011;713;Cordoba;547;Girona;1;1;D;2.15;3;3.6;2.15;1.61;141;
2010;23/01/2011;714;Gimnastic;4907;Ponferradina;0;0;D;1.85;3.2;4.5;2.26;1.55;141;
2010;23/01/2011;717;Numancia;0;Salamanca;3;2;H;1.8;3.2;4.75;2.11;1.65;141;
2010;23/01/2011;719;Tenerife;534;Las Palmas;1;1;D;2;3.2;3.8;2.03;1.72;141;
2010;26/01/2011;719;Tenerife;715;Granada;2;2;D;2.1;3.25;3.6;2.16;1.61;141;
2010;28/01/2011;711;Alcorcon;722;Albacete;2;0;H;2;3.2;4;2.25;1.59;141;
2010;29/01/2011;712;Barcelona B;0;Celta;1;1;D;2.63;3;2.88;2.02;1.74;141;
2010;29/01/2011;5262;Cartagena;0;Xerez;1;2;A;2.2;3.1;3.5;2.08;1.67;141;
2010;29/01/2011;713;Cordoba;0;Salamanca;2;0;H;2.1;3.1;3.75;2.12;1.65;141;
2010;29/01/2011;714;Gimnastic;534;Las Palmas;0;0;D;2.25;3;3.5;2.23;1.58;141;
2010;29/01/2011;726;Huesca;4907;Ponferradina;1;0;H;1.8;3.3;4.75;2.12;1.64;141;
2010;29/01/2011;717;Numancia;0;Vallecano;0;3;A;2.3;3;3.4;2.16;1.62;141;
2010;29/01/2011;0;Recreativo;797;Elche;0;0;D;2.1;3.1;3.75;2.19;1.6;141;
2010;29/01/2011;9595;Villarreal B;720;Valladolid;2;0;H;2.75;3;2.75;2.16;1.62;141;
2010;30/01/2011;715;Granada;0;Betis;3;0;H;2.9;3.1;2.5;2.07;1.7;141;
2010;30/01/2011;719;Tenerife;547;Girona;3;3;D;2;3.1;4.2;2.13;1.64;141;
2010;04/02/2011;0;Xerez;712;Barcelona B;1;0;H;2;3.3;3.75;1.88;1.87;141;
2010;05/02/2011;722;Albacete;0;Villarreal B;0;2;A;2.38;3.1;3;2.18;1.6;141;
2010;05/02/2011;797;Elche;5262;Cartagena;1;2;A;2.05;3.2;3.7;2.18;1.6;141;
2010;05/02/2011;547;Girona;714;Gimnastic;2;1;H;2;3.25;3.75;2.15;1.61;141;
2010;05/02/2011;534;Las Palmas;726;Huesca;1;1;D;1.95;3.25;4;2.25;1.56;141;
2010;05/02/2011;0;Salamanca;719;Tenerife;1;2;A;2.4;3.1;3;2.11;1.63;141;
2010;05/02/2011;720;Valladolid;715;Granada;2;3;A;2;3.3;3.75;2.09;1.69;141;
