Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;
11/02/2015;555;Man City;0;1;4;A;
11/02/2015;12273;Swansea;0;2;0;H;
21/02/2015;0;Stoke;0;1;2;A;
21/02/2015;512;Burnley;0;1;1;D;
21/02/2015;494;Arsenal;0;1;2;A;
21/02/2015;18619;QPR;0;2;1;H;
21/02/2015;562;Newcastle;0;5;0;H;
21/02/2015;597;West Brom;0;0;0;D;
21/02/2015;556;Man United;0;2;1;H;
22/02/2015;547;Leicester;0;2;2;D;
22/02/2015;550;Liverpool;0;0;2;A;
22/02/2015;598;West Ham;0;2;2;D;
28/02/2015;12273;Swansea;0;0;1;A;
28/02/2015;589;Sunderland;0;2;0;H;
28/02/2015;495;Aston Villa;0;1;0;H;
28/02/2015;0;Hull;0;1;0;H;
28/02/2015;585;Southampton;0;1;0;H;
28/02/2015;525;Crystal Palace;0;1;3;A;
01/03/2015;8560;Everton;0;2;0;H;
01/03/2015;555;Man City;0;2;1;H;
03/03/2015;597;West Brom;0;2;1;H;
03/03/2015;589;Sunderland;0;1;1;D;
03/03/2015;525;Crystal Palace;0;1;0;H;
04/03/2015;512;Burnley;0;2;0;H;
04/03/2015;547;Leicester;0;2;0;H;
04/03/2015;556;Man United;0;0;1;A;
04/03/2015;494;Arsenal;0;1;2;A;
04/03/2015;8560;Everton;0;2;0;H;
04/03/2015;12273;Swansea;0;3;2;H;
04/03/2015;519;Chelsea;0;0;1;A;
07/03/2015;593;Tottenham;0;1;2;A;
14/03/2015;598;West Ham;0;3;0;H;
14/03/2015;555;Man City;0;1;0;H;
14/03/2015;18619;QPR;0;3;1;H;
14/03/2015;0;Hull;0;0;0;D;
14/03/2015;495;Aston Villa;0;0;4;A;
14/03/2015;0;Stoke;0;1;0;H;
15/03/2015;585;Southampton;0;1;1;D;
15/03/2015;562;Newcastle;0;3;0;H;
15/03/2015;593;Tottenham;0;3;0;H;
16/03/2015;550;Liverpool;0;0;1;A;
21/03/2015;12273;Swansea;0;0;1;A;
21/03/2015;597;West Brom;0;3;0;H;
21/03/2015;494;Arsenal;0;1;2;A;
21/03/2015;512;Burnley;0;2;0;H;
21/03/2015;525;Crystal Palace;0;1;2;A;
21/03/2015;547;Leicester;0;4;3;H;
21/03/2015;589;Sunderland;0;1;0;H;
22/03/2015;519;Chelsea;0;2;3;A;
22/03/2015;556;Man United;0;1;2;A;
22/03/2015;8560;Everton;0;1;2;A;
04/04/2015;550;Liverpool;0;4;1;H;
04/04/2015;0;Stoke;0;2;1;H;
04/04/2015;585;Southampton;0;1;0;H;
04/04/2015;598;West Ham;0;2;1;H;
04/04/2015;495;Aston Villa;0;3;1;H;
04/04/2015;0;Hull;0;3;1;H;
04/04/2015;18619;QPR;0;1;4;A;
05/04/2015;593;Tottenham;0;0;0;D;
05/04/2015;562;Newcastle;0;1;0;H;
06/04/2015;555;Man City;0;2;1;H;
07/04/2015;18619;QPR;0;3;3;D;
11/04/2015;494;Arsenal;0;0;1;A;
11/04/2015;0;Hull;0;2;0;H;
11/04/2015;525;Crystal Palace;0;1;4;A;
11/04/2015;8560;Everton;0;1;1;D;
11/04/2015;495;Aston Villa;0;0;1;A;
11/04/2015;547;Leicester;0;2;3;A;
11/04/2015;0;Stoke;0;1;1;D;
12/04/2015;555;Man City;0;4;2;H;
12/04/2015;519;Chelsea;0;0;1;A;
13/04/2015;562;Newcastle;0;2;0;H;
18/04/2015;556;Man United;0;1;0;H;
18/04/2015;597;West Brom;0;0;2;A;
18/04/2015;512;Burnley;0;1;0;H;
18/04/2015;12273;Swansea;0;2;0;H;
18/04/2015;585;Southampton;0;2;1;H;
19/04/2015;598;West Ham;0;2;0;H;
19/04/2015;593;Tottenham;0;1;3;A;
25/04/2015;547;Leicester;0;0;1;A;
25/04/2015;0;Hull;0;0;2;A;
25/04/2015;495;Aston Villa;0;3;2;H;
25/04/2015;12273;Swansea;0;2;3;A;
25/04/2015;598;West Ham;0;0;0;D;
25/04/2015;593;Tottenham;0;2;2;D;
25/04/2015;589;Sunderland;0;1;1;D;
25/04/2015;550;Liverpool;0;0;0;D;
26/04/2015;519;Chelsea;0;0;0;D;
26/04/2015;556;Man United;0;3;0;H;
28/04/2015;550;Liverpool;0;1;0;H;
29/04/2015;519;Chelsea;0;1;3;A;
02/05/2015;8560;Everton;0;3;2;H;
02/05/2015;562;Newcastle;0;3;0;H;
02/05/2015;18619;QPR;0;2;1;H;
02/05/2015;597;West Brom;0;0;1;A;
02/05/2015;585;Southampton;0;2;1;H;
02/05/2015;0;Stoke;0;2;0;H;
02/05/2015;512;Burnley;0;1;0;H;
03/05/2015;525;Crystal Palace;0;1;0;H;
03/05/2015;555;Man City;0;0;1;A;
04/05/2015;494;Arsenal;0;1;3;A;
09/05/2015;598;West Ham;0;1;0;H;
09/05/2015;556;Man United;0;1;2;A;
09/05/2015;589;Sunderland;0;0;2;A;
09/05/2015;512;Burnley;0;0;1;A;
09/05/2015;585;Southampton;0;2;0;H;
09/05/2015;597;West Brom;0;1;1;D;
09/05/2015;593;Tottenham;0;3;0;H;
10/05/2015;550;Liverpool;0;1;1;D;
10/05/2015;18619;QPR;0;6;0;H;
11/05/2015;12273;Swansea;0;0;1;A;
16/05/2015;0;Stoke;0;0;0;D;
16/05/2015;525;Crystal Palace;0;1;3;A;
16/05/2015;562;Newcastle;0;2;1;H;
16/05/2015;495;Aston Villa;0;6;1;H;
16/05/2015;547;Leicester;0;0;0;D;
16/05/2015;0;Hull;0;2;0;H;
16/05/2015;8560;Everton;0;1;2;A;
17/05/2015;494;Arsenal;0;1;1;D;
17/05/2015;555;Man City;0;2;4;A;
18/05/2015;519;Chelsea;0;3;0;H;
20/05/2015;589;Sunderland;0;0;0;D;
24/05/2015;597;West Brom;0;4;1;H;
24/05/2015;512;Burnley;0;0;1;A;
24/05/2015;589;Sunderland;0;3;1;H;
24/05/2015;12273;Swansea;0;1;0;H;
24/05/2015;593;Tottenham;0;0;1;A;
24/05/2015;556;Man United;0;0;0;D;
24/05/2015;18619;QPR;0;5;1;H;
24/05/2015;585;Southampton;0;2;0;H;
24/05/2015;598;West Ham;0;2;0;H;
24/05/2015;550;Liverpool;0;6;1;H;
08/08/2015;495;Aston Villa;0;0;1;A;
08/08/2015;12273;Swansea;0;2;2;D;
08/08/2015;596;Watford;0;2;2;D;
08/08/2015;589;Sunderland;0;4;2;H;
08/08/2015;593;Tottenham;0;1;0;H;
08/08/2015;525;Crystal Palace;0;1;3;A;
09/08/2015;598;West Ham;0;0;2;A;
09/08/2015;585;Southampton;0;2;2;D;
09/08/2015;550;Liverpool;0;0;1;A;
10/08/2015;555;Man City;0;0;3;A;
14/08/2015;556;Man United;0;0;1;A;
15/08/2015;8560;Everton;0;0;3;A;
15/08/2015;565;Norwich;0;1;3;A;
15/08/2015;562;Newcastle;0;2;0;H;
15/08/2015;0;Stoke;0;2;2;D;
15/08/2015;597;West Brom;0;0;0;D;
15/08/2015;547;Leicester;0;1;2;A;
16/08/2015;494;Arsenal;0;1;2;A;
16/08/2015;519;Chelsea;0;3;0;H;
17/08/2015;504;Bournemouth;0;1;0;H;
22/08/2015;495;Aston Villa;0;2;1;H;
22/08/2015;593;Tottenham;0;1;1;D;
22/08/2015;562;Newcastle;0;0;0;D;
22/08/2015;0;Stoke;0;1;1;D;
22/08/2015;12273;Swansea;0;1;1;D;
22/08/2015;504;Bournemouth;0;3;4;A;
23/08/2015;555;Man City;0;0;2;A;
23/08/2015;585;Southampton;0;0;0;D;
23/08/2015;519;Chelsea;0;2;3;A;
24/08/2015;550;Liverpool;0;0;0;D;
29/08/2015;589;Sunderland;0;2;2;D;
29/08/2015;547;Leicester;0;1;1;D;
29/08/2015;525;Crystal Palace;0;1;2;A;
29/08/2015;598;West Ham;0;0;3;A;
29/08/2015;596;Watford;0;2;0;H;
29/08/2015;494;Arsenal;0;0;1;A;
29/08/2015;597;West Brom;0;0;1;A;
29/08/2015;8560;Everton;0;0;0;D;
30/08/2015;565;Norwich;0;3;0;H;
30/08/2015;556;Man United;0;2;1;H;
12/09/2015;0;Stoke;0;2;0;H;
12/09/2015;555;Man City;0;0;1;A;
12/09/2015;519;Chelsea;0;3;1;H;
12/09/2015;550;Liverpool;0;3;1;H;
12/09/2015;504;Bournemouth;0;3;1;H;
12/09/2015;12273;Swansea;0;1;0;H;
12/09/2015;585;Southampton;0;0;0;D;
13/09/2015;495;Aston Villa;0;3;2;H;
13/09/2015;593;Tottenham;0;0;1;A;
14/09/2015;562;Newcastle;0;2;0;H;
19/09/2015;597;West Brom;0;0;1;A;
19/09/2015;589;Sunderland;0;2;0;H;
19/09/2015;494;Arsenal;0;2;0;H;
19/09/2015;598;West Ham;0;1;2;A;
19/09/2015;596;Watford;0;1;2;A;
19/09/2015;547;Leicester;0;2;2;D;
19/09/2015;8560;Everton;0;0;0;D;
20/09/2015;565;Norwich;0;1;1;D;
20/09/2015;556;Man United;0;2;3;A;
20/09/2015;525;Crystal Palace;0;1;0;H;
26/09/2015;494;Arsenal;0;2;5;A;
26/09/2015;495;Aston Villa;0;3;2;H;
26/09/2015;589;Sunderland;0;3;0;H;
26/09/2015;519;Chelsea;0;2;2;D;
26/09/2015;12273;Swansea;0;3;1;H;
26/09/2015;504;Bournemouth;0;2;1;H;
26/09/2015;555;Man City;0;4;1;H;
26/09/2015;565;Norwich;0;2;2;D;
27/09/2015;525;Crystal Palace;0;0;1;A;
28/09/2015;8560;Everton;0;2;3;A;
03/10/2015;0;Stoke;0;0;1;A;
03/10/2015;596;Watford;0;1;1;D;
03/10/2015;585;Southampton;0;1;3;A;
03/10/2015;597;West Brom;0;2;0;H;
03/10/2015;562;Newcastle;0;6;1;H;
03/10/2015;547;Leicester;0;1;2;A;
03/10/2015;598;West Ham;0;2;2;D;
04/10/2015;556;Man United;0;3;0;H;
04/10/2015;550;Liverpool;0;1;1;D;
04/10/2015;593;Tottenham;0;2;2;D;
17/10/2015;495;Aston Villa;0;2;0;H;
17/10/2015;598;West Ham;0;1;3;A;
17/10/2015;556;Man United;0;0;3;A;
17/10/2015;504;Bournemouth;0;5;1;H;
17/10/2015;547;Leicester;0;2;2;D;
17/10/2015;550;Liverpool;0;0;0;D;
17/10/2015;494;Arsenal;0;0;3;A;
17/10/2015;589;Sunderland;0;1;0;H;
18/10/2015;565;Norwich;0;6;2;H;
19/10/2015;0;Stoke;0;0;1;A;
24/10/2015;8560;Everton;0;2;1;H;
24/10/2015;12273;Swansea;0;1;2;A;
24/10/2015;525;Crystal Palace;0;1;0;H;
24/10/2015;597;West Brom;0;0;1;A;
24/10/2015;596;Watford;0;0;2;A;
24/10/2015;519;Chelsea;0;2;1;H;
25/10/2015;593;Tottenham;0;1;5;A;
25/10/2015;585;Southampton;0;1;1;D;
25/10/2015;555;Man City;0;0;0;D;
25/10/2015;562;Newcastle;0;3;0;H;
31/10/2015;550;Liverpool;0;1;3;A;
31/10/2015;556;Man United;0;0;0;D;
31/10/2015;565;Norwich;0;2;1;H;
31/10/2015;0;Stoke;0;0;0;D;
31/10/2015;494;Arsenal;0;0;3;A;
31/10/2015;598;West Ham;0;2;0;H;
31/10/2015;547;Leicester;0;2;3;A;
01/11/2015;589;Sunderland;0;6;2;H;
01/11/2015;504;Bournemouth;0;2;0;H;
02/11/2015;495;Aston Villa;0;3;1;H;
07/11/2015;562;Newcastle;0;0;1;A;
07/11/2015;596;Watford;0;2;1;H;
07/11/2015;597;West Brom;0;2;0;H;
07/11/2015;12273;Swansea;0;1;0;H;
07/11/2015;519;Chelsea;0;1;0;H;
07/11/2015;585;Southampton;0;0;1;A;
07/11/2015;8560;Everton;0;1;1;D;
08/11/2015;593;Tottenham;0;1;1;D;
08/11/2015;555;Man City;0;0;0;D;
08/11/2015;525;Crystal Palace;0;1;2;A;
21/11/2015;565;Norwich;0;1;0;H;
21/11/2015;495;Aston Villa;0;4;0;H;
21/11/2015;550;Liverpool;0;1;4;A;
21/11/2015;547;Leicester;0;0;3;A;
21/11/2015;0;Stoke;0;0;1;A;
21/11/2015;504;Bournemouth;0;2;2;D;
21/11/2015;556;Man United;0;1;2;A;
21/11/2015;494;Arsenal;0;2;1;H;
22/11/2015;598;West Ham;0;4;1;H;
23/11/2015;589;Sunderland;0;0;1;A;
28/11/2015;596;Watford;0;2;3;A;
28/11/2015;8560;Everton;0;3;3;D;
28/11/2015;562;Newcastle;0;5;1;H;
28/11/2015;556;Man United;0;1;1;D;
28/11/2015;585;Southampton;0;3;1;H;
28/11/2015;0;Stoke;0;2;0;H;
29/11/2015;12273;Swansea;0;1;0;H;
29/11/2015;494;Arsenal;0;1;1;D;
29/11/2015;519;Chelsea;0;0;0;D;
29/11/2015;597;West Brom;0;1;1;D;
05/12/2015;589;Sunderland;0;3;1;H;
05/12/2015;504;Bournemouth;0;0;1;A;
05/12/2015;598;West Ham;0;0;0;D;
05/12/2015;495;Aston Villa;0;1;1;D;
05/12/2015;555;Man City;0;2;0;H;
05/12/2015;547;Leicester;0;0;3;A;
05/12/2015;565;Norwich;0;2;0;H;
05/12/2015;593;Tottenham;0;1;1;D;
06/12/2015;550;Liverpool;0;2;0;H;
07/12/2015;525;Crystal Palace;0;1;1;D;
12/12/2015;556;Man United;0;2;1;H;
12/12/2015;585;Southampton;0;1;0;H;
12/12/2015;12273;Swansea;0;2;1;H;
12/12/2015;8560;Everton;0;1;1;D;
12/12/2015;596;Watford;0;0;1;A;
12/12/2015;0;Stoke;0;0;0;D;
13/12/2015;494;Arsenal;0;0;2;A;
13/12/2015;597;West Brom;0;2;2;D;
13/12/2015;562;Newcastle;0;1;2;A;
14/12/2015;519;Chelsea;0;2;1;H;
19/12/2015;589;Sunderland;0;3;1;H;
19/12/2015;547;Leicester;0;2;3;A;
19/12/2015;565;Norwich;0;1;2;A;
19/12/2015;495;Aston Villa;0;1;1;D;
19/12/2015;593;Tottenham;0;0;2;A;
19/12/2015;525;Crystal Palace;0;1;2;A;
19/12/2015;504;Bournemouth;0;1;2;A;
20/12/2015;598;West Ham;0;0;0;D;
20/12/2015;550;Liverpool;0;3;0;H;
21/12/2015;555;Man City;0;2;1;H;
26/12/2015;598;West Ham;0;1;1;D;
26/12/2015;525;Crystal Palace;0;0;0;D;
26/12/2015;596;Watford;0;2;2;D;
26/12/2015;547;Leicester;0;1;0;H;
26/12/2015;589;Sunderland;0;4;1;H;
26/12/2015;8560;Everton;0;0;1;A;
26/12/2015;494;Arsenal;0;4;0;H;
26/12/2015;556;Man United;0;2;0;H;
26/12/2015;597;West Brom;0;1;0;H;
26/12/2015;565;Norwich;0;3;0;H;
28/12/2015;504;Bournemouth;0;2;0;H;
28/12/2015;12273;Swansea;0;0;0;D;
28/12/2015;0;Stoke;0;3;4;A;
28/12/2015;519;Chelsea;0;0;0;D;
28/12/2015;495;Aston Villa;0;2;0;H;
28/12/2015;593;Tottenham;0;1;2;A;
28/12/2015;562;Newcastle;0;1;0;H;
28/12/2015;585;Southampton;0;2;1;H;
29/12/2015;555;Man City;0;0;0;D;
30/12/2015;550;Liverpool;0;0;1;A;
02/01/2016;562;Newcastle;0;1;0;H;
02/01/2016;504;Bournemouth;0;0;0;D;
02/01/2016;12273;Swansea;0;2;1;H;
02/01/2016;585;Southampton;0;1;0;H;
02/01/2016;495;Aston Villa;0;3;1;H;
02/01/2016;555;Man City;0;1;2;A;
02/01/2016;0;Stoke;0;2;1;H;
02/01/2016;550;Liverpool;0;2;0;H;
03/01/2016;519;Chelsea;0;0;3;A;
03/01/2016;593;Tottenham;0;1;1;D;
12/01/2016;525;Crystal Palace;0;1;0;H;
12/01/2016;598;West Ham;0;1;3;A;
12/01/2016;556;Man United;0;3;3;D;
13/01/2016;597;West Brom;0;2;2;D;
13/01/2016;494;Arsenal;0;3;3;D;
13/01/2016;8560;Everton;0;0;0;D;
13/01/2016;596;Watford;0;2;0;H;
13/01/2016;565;Norwich;0;3;1;H;
13/01/2016;589;Sunderland;0;2;4;A;
13/01/2016;547;Leicester;0;0;1;A;
16/01/2016;547;Leicester;0;1;1;D;
16/01/2016;565;Norwich;0;3;0;H;
16/01/2016;8560;Everton;0;3;3;D;
16/01/2016;525;Crystal Palace;0;4;0;H;
16/01/2016;598;West Ham;0;2;1;H;
16/01/2016;597;West Brom;0;3;0;H;
16/01/2016;589;Sunderland;0;4;1;H;
17/01/2016;556;Man United;0;0;1;A;
17/01/2016;494;Arsenal;0;0;0;D;
18/01/2016;596;Watford;0;1;0;H;
23/01/2016;593;Tottenham;0;1;3;A;
23/01/2016;0;Stoke;0;3;0;H;
23/01/2016;585;Southampton;0;0;1;A;
23/01/2016;550;Liverpool;0;4;5;A;
23/01/2016;504;Bournemouth;0;1;1;D;
23/01/2016;562;Newcastle;0;2;1;H;
23/01/2016;495;Aston Villa;0;0;0;D;
23/01/2016;555;Man City;0;2;2;D;
24/01/2016;519;Chelsea;0;0;1;A;
24/01/2016;12273;Swansea;0;1;2;A;
02/02/2016;585;Southampton;0;0;0;D;
02/02/2016;504;Bournemouth;0;1;2;A;
02/02/2016;550;Liverpool;0;2;0;H;
02/02/2016;0;Stoke;0;3;0;H;
02/02/2016;593;Tottenham;0;0;3;A;
02/02/2016;555;Man City;0;0;1;A;
02/02/2016;12273;Swansea;0;1;1;D;
02/02/2016;495;Aston Villa;0;2;0;H;
03/02/2016;562;Newcastle;0;3;0;H;
03/02/2016;519;Chelsea;0;0;0;D;
06/02/2016;565;Norwich;0;2;0;H;
06/02/2016;589;Sunderland;0;2;2;D;
06/02/2016;547;Leicester;0;1;3;A;
06/02/2016;597;West Brom;0;1;0;H;
06/02/2016;598;West Ham;0;1;0;H;
06/02/2016;8560;Everton;0;0;3;A;
06/02/2016;525;Crystal Palace;0;1;1;D;
06/02/2016;596;Watford;0;1;0;H;
07/02/2016;494;Arsenal;0;0;2;A;
07/02/2016;556;Man United;0;1;1;D;
13/02/2016;0;Stoke;0;1;3;A;
13/02/2016;562;Newcastle;0;5;1;H;
13/02/2016;596;Watford;0;1;2;A;
13/02/2016;597;West Brom;0;0;1;A;
13/02/2016;598;West Ham;0;2;2;D;
13/02/2016;556;Man United;0;2;1;H;
13/02/2016;585;Southampton;0;0;1;A;
14/02/2016;547;Leicester;0;2;1;H;
14/02/2016;550;Liverpool;0;0;6;A;
14/02/2016;593;Tottenham;0;1;2;A;
27/02/2016;565;Norwich;0;1;0;H;
27/02/2016;519;Chelsea;0;1;2;A;
27/02/2016;495;Aston Villa;0;2;1;H;
27/02/2016;504;Bournemouth;0;0;0;D;
27/02/2016;525;Crystal Palace;0;3;2;H;
27/02/2016;589;Sunderland;0;1;0;H;
28/02/2016;12273;Swansea;0;2;1;H;
28/02/2016;494;Arsenal;0;3;2;H;
01/03/2016;8560;Everton;0;1;3;A;
01/03/2016;585;Southampton;0;2;0;H;
01/03/2016;597;West Brom;0;2;2;D;
01/03/2016;519;Chelsea;0;1;2;A;
01/03/2016;525;Crystal Palace;0;2;2;D;
02/03/2016;12273;Swansea;0;1;2;A;
02/03/2016;555;Man City;0;3;0;H;
02/03/2016;596;Watford;0;1;0;H;
02/03/2016;562;Newcastle;0;1;0;H;
02/03/2016;593;Tottenham;0;1;0;H;
05/03/2016;0;Stoke;0;1;1;D;
05/03/2016;598;West Ham;0;2;3;A;
05/03/2016;495;Aston Villa;0;4;0;H;
05/03/2016;504;Bournemouth;0;1;3;A;
05/03/2016;589;Sunderland;0;1;1;D;
05/03/2016;565;Norwich;0;1;0;H;
05/03/2016;494;Arsenal;0;2;2;D;
05/03/2016;547;Leicester;0;0;1;A;
06/03/2016;550;Liverpool;0;1;2;A;
06/03/2016;556;Man United;0;1;0;H;
12/03/2016;12273;Swansea;0;3;2;H;
12/03/2016;555;Man City;0;0;0;D;
12/03/2016;585;Southampton;0;1;2;A;
13/03/2016;593;Tottenham;0;0;2;A;
14/03/2016;562;Newcastle;0;1;0;H;
19/03/2016;598;West Ham;0;2;2;D;
19/03/2016;547;Leicester;0;0;1;A;
19/03/2016;494;Arsenal;0;0;2;A;
19/03/2016;495;Aston Villa;0;1;0;H;
19/03/2016;0;Stoke;0;1;2;A;
19/03/2016;565;Norwich;0;0;1;A;
20/03/2016;556;Man United;0;0;1;A;
20/03/2016;589;Sunderland;0;1;1;D;
20/03/2016;550;Liverpool;0;3;2;H;
20/03/2016;504;Bournemouth;0;3;0;H;
02/04/2016;596;Watford;0;4;0;H;
02/04/2016;519;Chelsea;0;0;4;A;
02/04/2016;555;Man City;0;0;4;A;
02/04/2016;593;Tottenham;0;1;1;D;
02/04/2016;562;Newcastle;0;3;2;H;
02/04/2016;12273;Swansea;0;2;2;D;
02/04/2016;597;West Brom;0;0;0;D;
02/04/2016;525;Crystal Palace;0;2;2;D;
03/04/2016;585;Southampton;0;1;0;H;
03/04/2016;8560;Everton;0;1;0;H;
09/04/2016;504;Bournemouth;0;1;2;A;
09/04/2016;565;Norwich;0;1;0;H;
09/04/2016;597;West Brom;0;2;1;H;
09/04/2016;562;Newcastle;0;3;1;H;
09/04/2016;519;Chelsea;0;1;0;H;
09/04/2016;8560;Everton;0;1;1;D;
09/04/2016;494;Arsenal;0;3;3;D;
10/04/2016;0;Stoke;0;4;1;H;
10/04/2016;547;Leicester;0;0;2;A;
10/04/2016;556;Man United;0;3;0;H;
13/04/2016;8560;Everton;0;0;0;D;
16/04/2016;555;Man City;0;0;3;A;
16/04/2016;585;Southampton;0;1;1;D;
16/04/2016;495;Aston Villa;0;1;0;H;
16/04/2016;12273;Swansea;0;3;0;H;
16/04/2016;589;Sunderland;0;0;3;A;
16/04/2016;596;Watford;0;0;1;A;
17/04/2016;525;Crystal Palace;0;1;1;D;
17/04/2016;550;Liverpool;0;1;2;A;
17/04/2016;598;West Ham;0;2;2;D;
18/04/2016;593;Tottenham;0;0;4;A;
19/04/2016;555;Man City;0;1;1;D;
20/04/2016;8560;Everton;0;4;0;H;
20/04/2016;525;Crystal Palace;0;2;0;H;
20/04/2016;596;Watford;0;3;1;H;
21/04/2016;597;West Brom;0;2;0;H;
23/04/2016;585;Southampton;0;2;4;A;
23/04/2016;519;Chelsea;0;1;4;A;
23/04/2016;562;Newcastle;0;2;2;D;
23/04/2016;0;Stoke;0;4;0;H;
24/04/2016;12273;Swansea;0;4;0;H;
24/04/2016;494;Arsenal;0;0;0;D;
25/04/2016;597;West Brom;0;1;1;D;
30/04/2016;565;Norwich;0;1;0;H;
30/04/2016;504;Bournemouth;0;2;1;H;
30/04/2016;525;Crystal Palace;0;1;0;H;
30/04/2016;589;Sunderland;0;1;1;D;
30/04/2016;495;Aston Villa;0;3;2;H;
30/04/2016;598;West Ham;0;0;3;A;
01/05/2016;547;Leicester;0;1;1;D;
01/05/2016;555;Man City;0;4;2;H;
01/05/2016;550;Liverpool;0;3;1;H;
02/05/2016;593;Tottenham;0;2;2;D;
07/05/2016;562;Newcastle;0;0;0;D;
07/05/2016;597;West Brom;0;1;1;D;
07/05/2016;0;Stoke;0;2;1;H;
07/05/2016;8560;Everton;0;3;1;H;
07/05/2016;556;Man United;0;0;1;A;
07/05/2016;519;Chelsea;0;3;2;H;
07/05/2016;12273;Swansea;0;1;4;A;
08/05/2016;596;Watford;0;2;0;H;
08/05/2016;494;Arsenal;0;2;2;D;
08/05/2016;585;Southampton;0;1;2;A;
10/05/2016;556;Man United;0;3;2;H;
11/05/2016;519;Chelsea;0;1;1;D;
11/05/2016;596;Watford;0;4;2;H;
11/05/2016;8560;Everton;0;3;0;H;
15/05/2016;495;Aston Villa;0;4;0;H;
15/05/2016;547;Leicester;0;1;1;D;
15/05/2016;565;Norwich;0;3;0;H;
15/05/2016;593;Tottenham;0;5;1;H;
15/05/2016;525;Crystal Palace;0;4;1;H;
15/05/2016;598;West Ham;0;2;1;H;
15/05/2016;555;Man City;0;1;1;D;
15/05/2016;589;Sunderland;0;2;2;D;
15/05/2016;550;Liverpool;0;1;1;D;
17/05/2016;504;Bournemouth;0;3;1;H;
13/08/2016;12273;Swansea;0;0;1;A;
13/08/2016;597;West Brom;0;0;1;A;
13/08/2016;593;Tottenham;0;1;1;D;
13/08/2016;547;Leicester;0;2;1;H;
13/08/2016;589;Sunderland;0;2;1;H;
13/08/2016;0;Stoke;0;1;1;D;
13/08/2016;596;Watford;0;1;1;D;
14/08/2016;550;Liverpool;0;3;4;A;
14/08/2016;556;Man United;0;1;3;A;
15/08/2016;598;West Ham;0;2;1;H;
19/08/2016;585;Southampton;0;2;0;H;
20/08/2016;550;Liverpool;0;2;0;H;
20/08/2016;494;Arsenal;0;0;0;D;
20/08/2016;555;Man City;0;1;4;A;
20/08/2016;0;Hull;0;0;2;A;
20/08/2016;525;Crystal Palace;0;1;0;H;
20/08/2016;519;Chelsea;0;1;2;A;
20/08/2016;8560;Everton;0;1;2;A;
21/08/2016;558;Middlesbrough;0;1;2;A;
21/08/2016;504;Bournemouth;0;1;0;H;
27/08/2016;512;Burnley;0;3;0;H;
27/08/2016;504;Bournemouth;0;1;1;D;
27/08/2016;0;Stoke;0;1;0;H;
27/08/2016;556;Man United;0;0;1;A;
27/08/2016;12273;Swansea;0;2;1;H;
27/08/2016;589;Sunderland;0;1;1;D;
27/08/2016;550;Liverpool;0;1;1;D;
27/08/2016;494;Arsenal;0;1;3;A;
28/08/2016;598;West Ham;0;3;1;H;
28/08/2016;558;Middlesbrough;0;0;0;D;
10/09/2016;585;Southampton;0;2;1;H;
10/09/2016;597;West Brom;0;1;0;H;
10/09/2016;0;Hull;0;1;1;D;
10/09/2016;547;Leicester;0;4;1;H;
10/09/2016;555;Man City;0;1;2;A;
10/09/2016;525;Crystal Palace;0;1;2;A;
10/09/2016;593;Tottenham;0;0;4;A;
10/09/2016;596;Watford;0;2;4;A;
11/09/2016;519;Chelsea;0;2;2;D;
12/09/2016;8560;Everton;0;0;3;A;
16/09/2016;550;Liverpool;0;1;2;A;
17/09/2016;558;Middlesbrough;0;3;1;H;
17/09/2016;494;Arsenal;0;1;4;A;
17/09/2016;512;Burnley;0;3;0;H;
17/09/2016;504;Bournemouth;0;4;0;H;
17/09/2016;598;West Ham;0;4;2;H;
18/09/2016;0;Stoke;0;4;1;H;
18/09/2016;12273;Swansea;0;1;0;H;
18/09/2016;589;Sunderland;0;1;0;H;
18/09/2016;556;Man United;0;3;1;H;
24/09/2016;519;Chelsea;0;3;0;H;
24/09/2016;8560;Everton;0;1;0;H;
24/09/2016;0;Hull;0;5;1;H;
24/09/2016;547;Leicester;0;4;1;H;
24/09/2016;593;Tottenham;0;1;2;A;
24/09/2016;597;West Brom;0;1;1;D;
24/09/2016;525;Crystal Palace;0;2;3;A;
24/09/2016;555;Man City;0;1;3;A;
25/09/2016;585;Southampton;0;0;3;A;
26/09/2016;596;Watford;0;2;0;H;
30/09/2016;525;Crystal Palace;0;1;1;D;
01/10/2016;519;Chelsea;0;0;2;A;
01/10/2016;597;West Brom;0;1;1;D;
01/10/2016;550;Liverpool;0;1;2;A;
01/10/2016;504;Bournemouth;0;2;2;D;
01/10/2016;558;Middlesbrough;0;1;1;D;
02/10/2016;494;Arsenal;0;0;1;A;
02/10/2016;585;Southampton;0;0;0;D;
02/10/2016;0;Stoke;0;1;1;D;
02/10/2016;555;Man City;0;2;0;H;
15/10/2016;12273;Swansea;0;3;2;H;
15/10/2016;0;Hull;0;6;1;H;
15/10/2016;547;Leicester;0;3;0;H;
15/10/2016;598;West Ham;0;0;1;A;
15/10/2016;8560;Everton;0;1;1;D;
15/10/2016;589;Sunderland;0;2;0;H;
15/10/2016;593;Tottenham;0;1;1;D;
16/10/2016;596;Watford;0;0;1;A;
16/10/2016;512;Burnley;0;3;1;H;
17/10/2016;556;Man United;0;0;0;D;
22/10/2016;558;Middlesbrough;0;0;0;D;
