Season;Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;FullTimeResult;AverageHomeWinOdd;AverageDrawWinOdd;AverageAwayWinOdd;AvgOver2_5;AvgUnder2_5;Div
2010;05/03/2011;196;Excelsior;197;PSV Eindhoven;2;3;A;11;5;1.29;1.53;2.37;88;
2010;05/03/2011;415;Twente;203;NAC Breda;2;0;H;1.29;5;11;1.54;2.34;88;
2010;05/03/2011;200;Vitesse;204;VVV Venlo;2;0;H;1.57;4;5.5;1.68;2.12;88;
2010;06/03/2011;194;Ajax;201;AZ Alkmaar;4;0;H;1.62;4;5;1.78;1.98;88;
2010;06/03/2011;202;Groningen;206;Heracles;1;4;A;1.6;4;5.25;1.56;2.29;88;
2010;06/03/2011;210;Heerenveen;209;Feyenoord;0;1;A;1.91;3.6;3.75;1.56;2.29;88;
2010;06/03/2011;207;Utrecht;414;Roda;1;1;D;1.8;3.6;4.33;1.74;2.03;88;
2010;11/03/2011;207;Utrecht;202;Groningen;1;0;H;1.67;3.9;4.75;1.66;2.15;88;
2010;12/03/2011;206;Heracles;196;Excelsior;4;1;H;1.36;4.75;8.5;1.54;2.32;88;
2010;12/03/2011;414;Roda;201;AZ Alkmaar;1;2;A;2.7;3.2;2.63;1.91;1.83;88;
2010;12/03/2011;200;Vitesse;210;Heerenveen;1;1;D;2.5;3.25;2.8;1.66;2.08;88;
2010;13/03/2011;209;Feyenoord;203;NAC Breda;2;1;H;1.44;4.33;7;1.59;2.21;88;
2010;13/03/2011;199;Graafschap;198;Den Haag;1;0;H;3;3.4;2.3;1.77;2.01;88;
2010;13/03/2011;413;Nijmegen;197;PSV Eindhoven;2;2;D;5.25;4;1.6;1.63;2.15;88;
2010;13/03/2011;415;Twente;204;VVV Venlo;2;1;H;1.13;7;17;1.39;2.68;88;
2010;13/03/2011;195;Willem II;194;Ajax;1;3;A;10;5;1.25;1.4;2.71;88;
2010;18/03/2011;201;AZ Alkmaar;200;Vitesse;3;1;H;1.36;4.33;7.5;1.59;2.24;88;
2010;19/03/2011;206;Heracles;210;Heerenveen;4;2;H;1.95;3.4;3.5;1.55;2.33;88;
2010;19/03/2011;203;NAC Breda;202;Groningen;0;1;A;2.3;3.2;2.88;1.57;2.26;88;
2010;19/03/2011;413;Nijmegen;199;Graafschap;1;0;H;1.67;3.5;4.75;1.76;2.01;88;
2010;19/03/2011;204;VVV Venlo;195;Willem II;0;0;D;1.7;3.6;4.33;1.61;2.2;88;
2010;20/03/2011;198;Den Haag;194;Ajax;3;2;H;4;3.5;1.8;1.56;2.28;88;
2010;20/03/2011;196;Excelsior;415;Twente;0;2;A;6;3.8;1.5;1.6;2.21;88;
2010;20/03/2011;197;PSV Eindhoven;207;Utrecht;1;0;H;1.4;4.2;7;1.62;2.18;88;
2010;20/03/2011;414;Roda;209;Feyenoord;3;0;H;2.2;3.25;3;1.67;2.15;88;
2010;02/04/2011;209;Feyenoord;201;AZ Alkmaar;0;1;A;2.75;3.3;2.5;1.79;1.98;88;
2010;02/04/2011;199;Graafschap;203;NAC Breda;1;3;A;1.95;3.5;3.75;1.77;2;88;
2010;02/04/2011;210;Heerenveen;196;Excelsior;2;3;A;1.33;4.75;10;1.47;2.55;88;
