Season;Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;FullTimeResult;AverageHomeWinOdd;AverageDrawWinOdd;AverageAwayWinOdd;AvgOver2_5;AvgUnder2_5;Div
2010;23/01/2011;631;Gent;737;Lokeren;2;1;H;1.73;3.5;5;1.58;2.23;144;
2010;28/01/2011;600;Waregem;742;Genk;0;1;A;3.5;3.6;2;1.72;2.06;144;
2010;29/01/2011;569;Club Brugge;4654;Germinal;1;0;H;1.44;4.33;7;1.53;2.34;144;
2010;29/01/2011;734;Kortrijk;741;Cercle Brugge;2;1;H;1.95;3.5;3.8;1.95;1.8;144;
2010;29/01/2011;1392;Lierse;736;Charleroi;1;0;H;1.91;3.4;4;1.89;1.86;144;
2010;29/01/2011;737;Lokeren;739;Eupen;0;2;A;1.57;3.8;6;1.7;2.07;144;
2010;29/01/2011;733;Standard;261;Westerlo;2;1;H;1.57;3.8;6;1.7;2.07;144;
2010;30/01/2011;266;Mechelen;554;Anderlecht;0;0;D;4.75;3.75;1.7;1.88;1.87;144;
2010;30/01/2011;735;St Truiden;631;Gent;1;1;D;4;3.4;1.91;1.71;2.05;144;
2010;02/02/2011;736;Charleroi;4654;Germinal;2;0;H;2.75;3.2;2.38;2.1;1.65;144;
2010;02/02/2011;739;Eupen;600;Waregem;0;2;A;2.7;3.1;2.5;1.92;1.84;144;
2010;02/02/2011;742;Genk;735;St Truiden;1;1;D;1.33;4.5;8;1.55;2.28;144;
2010;02/02/2011;737;Lokeren;741;Cercle Brugge;2;1;H;1.91;3.25;3.75;1.86;1.9;144;
2010;02/02/2011;266;Mechelen;734;Kortrijk;1;0;H;2;3.2;3.5;2.04;1.74;144;
2010;04/02/2011;631;Gent;1392;Lierse;4;1;H;1.29;5;11;1.51;2.42;144;
2010;05/02/2011;554;Anderlecht;735;St Truiden;2;0;H;1.2;6;11;1.48;2.5;144;
2010;05/02/2011;741;Cercle Brugge;266;Mechelen;0;1;A;1.83;3.3;4;1.98;1.79;144;
2010;05/02/2011;736;Charleroi;600;Waregem;2;0;H;2.9;3.4;2.2;1.92;1.84;144;
2010;05/02/2011;261;Westerlo;734;Kortrijk;2;1;H;2.1;3.25;3.25;2.01;1.76;144;
2010;06/02/2011;739;Eupen;733;Standard;0;1;A;4.5;3.5;1.7;1.69;2.09;144;
2010;06/02/2011;742;Genk;569;Club Brugge;1;0;H;2.25;3.25;2.9;1.63;2.19;144;
2010;06/02/2011;4654;Germinal;737;Lokeren;1;1;D;2.38;3.25;2.75;2.06;1.71;144;
2010;12/02/2011;554;Anderlecht;741;Cercle Brugge;1;0;H;1.25;5;10;1.58;2.27;144;
2010;12/02/2011;569;Club Brugge;600;Waregem;2;0;H;1.53;4;6;1.64;2.14;144;
2010;12/02/2011;1392;Lierse;4654;Germinal;2;2;D;2.25;3.25;3.2;2.08;1.71;144;
2010;12/02/2011;737;Lokeren;736;Charleroi;1;1;D;1.44;4.2;7.5;1.85;1.91;144;
2010;12/02/2011;266;Mechelen;261;Westerlo;3;1;H;2.1;3.3;3.5;2.15;1.63;144;
2010;12/02/2011;735;St Truiden;739;Eupen;1;1;D;1.91;3.4;4;2.03;1.75;144;
2010;13/02/2011;734;Kortrijk;631;Gent;0;1;A;3.25;3.3;2.2;1.84;1.93;144;
2010;13/02/2011;733;Standard;742;Genk;0;2;A;2.2;3.3;3.25;1.87;1.9;144;
2010;15/02/2011;1392;Lierse;266;Mechelen;2;1;H;2.6;3.25;2.7;2.18;1.64;144;
2010;16/02/2011;4654;Germinal;631;Gent;2;2;D;3.5;3.3;2.1;2;1.77;144;
2010;16/02/2011;261;Westerlo;737;Lokeren;1;2;A;2.2;3.3;3.2;2.11;1.67;144;
2010;19/02/2011;736;Charleroi;735;St Truiden;1;0;H;2.1;3.2;3.25;2.15;1.64;144;
2010;19/02/2011;569;Club Brugge;737;Lokeren;2;1;H;1.57;3.6;5.5;1.73;2.06;144;
2010;19/02/2011;739;Eupen;741;Cercle Brugge;0;0;D;2.5;3.2;2.6;1.95;1.83;144;
2010;19/02/2011;742;Genk;266;Mechelen;1;0;H;1.5;3.8;6;1.68;2.14;144;
2010;19/02/2011;4654;Germinal;734;Kortrijk;3;1;H;2.3;3.2;2.9;2.2;1.61;144;
2010;19/02/2011;600;Waregem;1392;Lierse;1;1;D;1.62;3.6;5;1.81;1.97;144;
2010;20/02/2011;631;Gent;733;Standard;4;1;H;1.9;3.3;3.8;1.68;2.13;144;
2010;20/02/2011;261;Westerlo;554;Anderlecht;2;0;H;4.75;3.4;1.7;1.93;1.85;144;
2010;23/02/2011;735;St Truiden;266;Mechelen;0;1;A;2.38;3.25;2.75;2.05;1.69;144;
2010;26/02/2011;733;Standard;266;Mechelen;3;0;H;1.62;3.6;5;1.81;1.95;144;
2010;27/02/2011;735;St Truiden;741;Cercle Brugge;0;3;A;2.4;3.25;2.75;2.15;1.63;144;
2010;04/03/2011;554;Anderlecht;742;Genk;1;1;D;1.8;3.6;4.2;1.99;1.79;144;
2010;05/03/2011;741;Cercle Brugge;261;Westerlo;0;1;A;2;3.3;3.75;1.96;1.8;144;
2010;05/03/2011;734;Kortrijk;736;Charleroi;3;0;H;2.1;3.25;3.6;2.07;1.72;144;
2010;05/03/2011;737;Lokeren;600;Waregem;2;1;H;1.73;3.5;5;1.98;1.79;144;
2010;05/03/2011;266;Mechelen;631;Gent;1;1;D;2.8;3.25;2.5;1.84;1.92;144;
2010;05/03/2011;735;St Truiden;4654;Germinal;1;0;H;2.3;3.2;3.1;2.19;1.6;144;
2010;06/03/2011;1392;Lierse;739;Eupen;1;1;D;1.91;3.4;4;1.94;1.82;144;
2010;06/03/2011;733;Standard;569;Club Brugge;2;2;D;2.15;3.25;3.4;1.83;1.94;144;
2010;12/03/2011;736;Charleroi;733;Standard;0;2;A;5;3.6;1.7;1.83;1.93;144;
2010;12/03/2011;569;Club Brugge;734;Kortrijk;4;1;H;1.33;4.75;9.5;1.66;2.08;144;
2010;12/03/2011;739;Eupen;554;Anderlecht;1;1;D;6;4;1.53;1.88;1.87;144;
2010;12/03/2011;742;Genk;261;Westerlo;0;2;A;1.36;4.75;8.5;1.64;2.12;144;
2010;12/03/2011;631;Gent;741;Cercle Brugge;1;0;H;1.5;4.2;6.5;1.72;2.01;144;
2010;12/03/2011;4654;Germinal;266;Mechelen;1;1;D;2.3;3.2;3.2;2.11;1.63;144;
2010;12/03/2011;737;Lokeren;1392;Lierse;1;1;D;1.62;3.75;5.5;1.69;2.04;144;
2010;12/03/2011;600;Waregem;735;St Truiden;1;2;A;1.91;3.4;4;2.13;1.62;144;
