Season;Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;FullTimeResult;AverageHomeWinOdd;AverageDrawWinOdd;AverageAwayWinOdd;AvgOver2_5;AvgUnder2_5;Div
2010;06/02/2011;2105;Ergotelis;622;Panionios;2;0;H;2.4;3;3.2;2.54;1.46;197;
2010;06/02/2011;0;Kavala;0;Kerkyra;1;0;H;1.75;3.4;5;2.51;1.47;197;
2010;06/02/2011;0;Olympiakos;0;Xanthi;1;0;H;1.25;5.5;12;1.84;1.92;197;
2010;06/02/2011;0;Olympiakos Volou;12260;Atromitos;2;0;H;2.2;3.1;3.5;2.52;1.47;197;
2010;06/02/2011;619;PAOK;617;Panathinaikos;0;1;A;2.63;3.1;2.75;2.49;1.48;197;
2010;12/02/2011;0;Aris;0;Olympiakos;1;2;A;4.2;3.1;2;2.55;1.46;197;
2010;12/02/2011;2105;Ergotelis;0;Kavala;2;1;H;2.1;3.1;3.75;2.57;1.45;197;
2010;12/02/2011;622;Panionios;619;PAOK;1;0;H;3;2.9;2.6;2.58;1.44;197;
2010;13/02/2011;2109;Iraklis;955;Asteras Tripolis;0;0;D;2.1;3.1;3.75;2.6;1.43;197;
2010;13/02/2011;0;Kerkyra;0;Panserraikos;3;0;H;1.8;3.25;5;2.41;1.5;197;
2010;13/02/2011;953;Larisa;0;Olympiakos Volou;1;2;A;2.05;3.1;4;2.47;1.49;197;
2010;13/02/2011;617;Panathinaikos;0;AEK;3;1;H;1.75;3.3;5.25;2.18;1.61;197;
2010;13/02/2011;0;Xanthi;12260;Atromitos;3;0;H;2.4;2.9;3.25;2.57;1.44;197;
2010;19/02/2011;955;Asteras Tripolis;0;Kerkyra;0;2;A;1.75;3.4;5;2.61;1.43;197;
2010;19/02/2011;0;Kavala;0;Panserraikos;0;0;D;1.5;3.9;7;2.19;1.61;197;
2010;19/02/2011;0;Olympiakos;617;Panathinaikos;2;1;H;1.85;3.5;4.2;2.33;1.54;197;
2010;20/02/2011;0;AEK;622;Panionios;1;1;D;1.57;3.7;6.25;2.24;1.57;197;
2010;20/02/2011;12260;Atromitos;0;Aris;0;0;D;2.3;3.1;3.25;2.62;1.42;197;
2010;20/02/2011;0;Olympiakos Volou;2109;Iraklis;1;1;D;1.8;3.3;4.75;2.52;1.46;197;
2010;20/02/2011;0;Xanthi;953;Larisa;1;1;D;2.1;3.25;3.5;2.53;1.45;197;
2010;26/02/2011;2109;Iraklis;0;Xanthi;1;1;D;2.15;3;3.8;2.58;1.44;197;
2010;26/02/2011;0;Kerkyra;0;Olympiakos Volou;1;3;A;2.5;2.9;3.1;2.48;1.48;197;
2010;26/02/2011;617;Panathinaikos;12260;Atromitos;1;1;D;1.3;4.75;11;1.92;1.84;197;
2010;27/02/2011;2105;Ergotelis;0;AEK;2;3;A;3.4;3;2.3;2.24;1.57;197;
2010;27/02/2011;953;Larisa;0;Aris;2;2;D;2.3;3;3.4;2.53;1.45;197;
2010;27/02/2011;622;Panionios;0;Olympiakos;1;1;D;5.25;3.4;1.73;2.21;1.59;197;
2010;27/02/2011;0;Panserraikos;955;Asteras Tripolis;0;1;A;3.4;3;2.3;2.5;1.47;197;
2010;27/02/2011;619;PAOK;0;Kavala;0;2;A;1.73;3.3;5.5;2.49;1.48;197;
2010;05/03/2011;0;Aris;2109;Iraklis;0;1;A;1.73;3.5;5;2.53;1.46;197;
2010;05/03/2011;0;Olympiakos Volou;0;Panserraikos;3;0;H;1.4;4.2;9;2.08;1.68;197;
2010;05/03/2011;0;Xanthi;0;Kerkyra;2;1;H;1.83;3.25;4.75;2.56;1.44;197;
2010;06/03/2011;0;AEK;619;PAOK;4;0;H;2.15;3.2;3.5;2.37;1.52;197;
2010;06/03/2011;12260;Atromitos;622;Panionios;1;2;A;2.2;3.1;3.5;2.52;1.46;197;
2010;06/03/2011;0;Kavala;955;Asteras Tripolis;1;0;H;1.91;3.4;4;2.56;1.45;197;
2010;06/03/2011;953;Larisa;617;Panathinaikos;2;0;H;4;3.4;1.91;2.23;1.58;197;
2010;06/03/2011;0;Olympiakos;2105;Ergotelis;3;0;H;1.22;5.5;15;1.87;1.9;197;
2010;09/03/2011;619;PAOK;2105;Ergotelis;2;0;H;1.5;3.6;6.5;2.21;1.56;197;
2010;12/03/2011;955;Asteras Tripolis;0;Olympiakos Volou;2;1;H;2.25;3;3.5;2.49;1.47;197;
2010;12/03/2011;2109;Iraklis;617;Panathinaikos;1;3;A;4.75;3.2;1.83;2.34;1.52;197;
2010;12/03/2011;0;Panserraikos;0;Xanthi;2;1;H;4.2;3.1;2;2.42;1.49;197;
2010;13/03/2011;0;AEK;0;Kavala;1;0;H;1.73;3.4;5.25;2.14;1.62;197;
2010;13/03/2011;2105;Ergotelis;12260;Atromitos;1;1;D;2.3;3;3.4;2.43;1.48;197;
2010;13/03/2011;0;Kerkyra;0;Aris;3;4;A;2.8;2.88;2.75;2.57;1.43;197;
2010;13/03/2011;622;Panionios;953;Larisa;3;3;D;2.15;3;3.75;2.44;1.49;197;
2010;13/03/2011;619;PAOK;0;Olympiakos;2;1;H;3;3;2.5;2.38;1.5;197;
2010;20/03/2011;0;Aris;0;Panserraikos;3;1;H;1.33;4.75;9;2.01;1.77;197;
2010;20/03/2011;12260;Atromitos;619;PAOK;2;2;D;2.7;2.9;2.8;2.54;1.46;197;
2010;20/03/2011;2109;Iraklis;622;Panionios;1;1;D;2.35;2.75;3.5;2.52;1.46;197;
2010;20/03/2011;0;Kavala;0;Olympiakos Volou;0;1;A;1.91;3.25;4.33;2.38;1.51;197;
2010;20/03/2011;953;Larisa;2105;Ergotelis;3;3;D;1.73;3.4;5;2.17;1.62;197;
2010;20/03/2011;0;Olympiakos;0;AEK;6;0;H;1.67;3.6;5.25;2.1;1.66;197;
2010;20/03/2011;617;Panathinaikos;0;Kerkyra;2;1;H;1.22;6;12;1.81;1.97;197;
2010;20/03/2011;0;Xanthi;955;Asteras Tripolis;1;0;H;2.1;3.1;3.75;2.56;1.44;197;
2010;03/04/2011;0;AEK;12260;Atromitos;1;0;H;1.6;3.6;5.25;2;1.72;197;
2010;03/04/2011;955;Asteras Tripolis;0;Aris;1;2;A;1.91;3.3;3.75;2.22;1.59;197;
2010;03/04/2011;2105;Ergotelis;2109;Iraklis;1;0;H;;;;2.32;1.32;197;
2010;03/04/2011;0;Kerkyra;622;Panionios;1;2;A;2.3;2.8;3.2;2.45;1.49;197;
2010;03/04/2011;0;Olympiakos;0;Kavala;3;1;H;1.3;4.5;10;1.72;2;197;
2010;03/04/2011;0;Olympiakos Volou;0;Xanthi;3;0;H;1.67;3.2;5.5;2.27;1.55;197;
2010;03/04/2011;0;Panserraikos;617;Panathinaikos;1;0;H;11;5;1.25;1.65;2.12;197;
2010;03/04/2011;619;PAOK;953;Larisa;1;0;H;1.5;3.75;6.5;2.19;1.6;197;
2010;10/04/2011;0;Aris;0;Olympiakos Volou;2;1;H;1.7;3.3;5;2.19;1.61;197;
2010;10/04/2011;12260;Atromitos;0;Olympiakos;3;1;H;4.33;3.4;1.75;2.17;1.63;197;
2010;10/04/2011;2109;Iraklis;619;PAOK;0;0;D;3.4;2.8;2.25;2.51;1.47;197;
2010;10/04/2011;0;Kavala;0;Xanthi;1;1;D;1.8;3.25;4.33;2.19;1.61;197;
2010;10/04/2011;0;Kerkyra;2105;Ergotelis;1;0;H;1.33;4.33;9;2.16;1.63;197;
2010;10/04/2011;953;Larisa;0;AEK;2;3;A;3.4;3.1;2.1;2.17;1.62;197;
2010;10/04/2011;617;Panathinaikos;955;Asteras Tripolis;1;0;H;1.4;4;8;1.99;1.73;197;
2010;10/04/2011;622;Panionios;0;Panserraikos;0;0;D;1.6;3.5;5.5;2.09;1.67;197;
2010;17/04/2011;0;AEK;2109;Iraklis;0;0;D;1.4;4.2;7;1.8;1.91;197;
2010;17/04/2011;955;Asteras Tripolis;622;Panionios;3;1;H;2.38;3.25;2.75;2.12;1.65;197;
2010;17/04/2011;12260;Atromitos;0;Kavala;0;0;D;2.2;3;3.25;2.07;1.69;197;
2010;17/04/2011;0;Olympiakos;953;Larisa;6;0;H;1.2;6;11;1.52;2.4;197;
2010;17/04/2011;0;Olympiakos Volou;617;Panathinaikos;3;2;H;2.38;3.25;2.75;2.11;1.65;197;
2010;17/04/2011;0;Panserraikos;2105;Ergotelis;0;4;A;2.2;3.2;3.1;2.02;1.72;197;
2010;17/04/2011;619;PAOK;0;Kerkyra;2;0;H;1.25;5;11;2.01;1.72;197;
2010;17/04/2011;0;Xanthi;0;Aris;1;2;A;7;5;1.33;1.93;1.79;197;
2011;27/08/2011;0;Giannina;0;Aris;0;0;D;3.4;3;2.3;2.49;1.48;197;
2011;27/08/2011;1124;OFI;12260;Atromitos;1;1;D;2.6;3;2.88;2.47;1.49;197;
